params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""epsilon"": 0.3, ""discount_factor"": 0.4, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",7.0718276395818975,10,0.7259615384615384,6.769230769230769,-13.375,6.769230769230769,9.231246231665851
"{""alpha"": 0.5, ""epsilon"": 0.3, ""discount_factor"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",7.388948323636214,10,-1.2884615384615383,6.769230769230769,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.5, ""epsilon"": 0.3, ""discount_factor"": 0.6, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",7.300803080212063,10,-9.346153846153847,-13.375,-13.375,6.769230769230769,8.057692307692307
"{""alpha"": 0.5, ""epsilon"": 0.3, ""discount_factor"": 0.7, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",7.618026875217765,10,-9.346153846153847,-13.375,-13.375,6.769230769230769,8.057692307692307
"{""alpha"": 0.5, ""epsilon"": 0.3, ""discount_factor"": 0.8, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",6.174621353684415,10,4.754807692307692,6.769230769230769,-13.375,6.769230769230769,6.043269230769231
"{""alpha"": 0.5, ""epsilon"": 0.3, ""discount_factor"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",7.301429252062007,10,-7.331730769230769,-13.375,-13.375,6.769230769230769,9.231246231665851
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.0, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",107.3109814344989,10,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.1, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",8.267822984180384,10,-9.346153846153845,-13.375,-13.375,6.769230769230769,8.057692307692307
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.2, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",7.962223072043344,10,-3.3028846153846154,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615385
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.3, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",8.391290640924126,10,-3.302884615384616,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615383
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.4, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",7.802858188075334,10,-5.3173076923076925,-13.375,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",7.827874247310319,10,0.7259615384615384,6.769230769230769,-13.375,6.769230769230769,9.231246231665851
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.6, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",8.0056872996538,10,-5.3173076923076925,-13.375,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.7, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",8.076098645176899,10,-3.302884615384616,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615383
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.8, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",8.01312946073449,10,-7.331730769230768,-13.375,-13.375,6.769230769230769,9.23124623166585
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",8.511551191622857,10,-3.302884615384616,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615385
"{""alpha"": 0.5, ""epsilon"": 0.1, ""discount_factor"": 0.0, ""q_init"": 0, ""epsilon_decay"": 1e-05}",105.38983207532692,10,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.5, ""epsilon"": 0.1, ""discount_factor"": 0.1, ""q_init"": 0, ""epsilon_decay"": 1e-05}",5.551357943531912,10,-1.2884615384615385,6.769230769230769,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.5, ""epsilon"": 0.1, ""discount_factor"": 0.2, ""q_init"": 0, ""epsilon_decay"": 1e-05}",5.3022241150029,10,-1.2884615384615383,6.769230769230769,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.5, ""epsilon"": 0.1, ""discount_factor"": 0.3, ""q_init"": 0, ""epsilon_decay"": 1e-05}",5.235530294470664,10,0.7259615384615383,6.769230769230769,-13.375,6.769230769230769,9.231246231665851
"{""alpha"": 0.5, ""epsilon"": 0.1, ""discount_factor"": 0.4, ""q_init"": 0, ""epsilon_decay"": 1e-05}",5.201874248890817,10,-1.2884615384615385,6.769230769230769,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.5, ""epsilon"": 0.1, ""discount_factor"": 0.5, ""q_init"": 0, ""epsilon_decay"": 1e-05}",5.527646376063785,10,-5.3173076923076925,-13.375,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.5, ""epsilon"": 0.1, ""discount_factor"": 0.6, ""q_init"": 0, ""epsilon_decay"": 1e-05}",5.369943119101663,10,2.7403846153846154,6.769230769230769,-13.375,6.769230769230769,8.057692307692307
"{""alpha"": 0.5, ""epsilon"": 0.1, ""discount_factor"": 0.7, ""q_init"": 0, ""epsilon_decay"": 1e-05}",5.365102830453907,10,-7.331730769230771,-13.375,-13.375,6.769230769230769,9.231246231665851
"{""alpha"": 0.5, ""epsilon"": 0.1, ""discount_factor"": 0.8, ""q_init"": 0, ""epsilon_decay"": 1e-05}",5.339730426105234,10,4.754807692307692,6.769230769230769,-13.375,6.769230769230769,6.043269230769231
"{""alpha"": 0.5, ""epsilon"": 0.1, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon_decay"": 1e-05}",5.4170691680883465,10,-5.317307692307693,-13.375,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.5, ""epsilon"": 0.3, ""discount_factor"": 0.0, ""q_init"": 0, ""epsilon_decay"": 1e-05}",107.43405363507554,10,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.5, ""epsilon"": 0.3, ""discount_factor"": 0.1, ""q_init"": 0, ""epsilon_decay"": 1e-05}",6.764416767340663,10,-1.2884615384615383,6.769230769230769,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.5, ""epsilon"": 0.3, ""discount_factor"": 0.2, ""q_init"": 0, ""epsilon_decay"": 1e-05}",6.913465420697321,10,-1.2884615384615385,6.769230769230769,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.5, ""epsilon"": 0.3, ""discount_factor"": 0.3, ""q_init"": 0, ""epsilon_decay"": 1e-05}",7.006938853231986,10,-5.3173076923076925,-13.375,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.5, ""epsilon"": 0.3, ""discount_factor"": 0.4, ""q_init"": 0, ""epsilon_decay"": 1e-05}",6.89820697567302,10,0.7259615384615384,6.769230769230769,-13.375,6.769230769230769,9.231246231665851
"{""alpha"": 0.5, ""epsilon"": 0.3, ""discount_factor"": 0.5, ""q_init"": 0, ""epsilon_decay"": 1e-05}",7.423856317856917,10,-5.3173076923076925,-13.375,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.5, ""epsilon"": 0.3, ""discount_factor"": 0.6, ""q_init"": 0, ""epsilon_decay"": 1e-05}",6.835288359050537,10,0.7259615384615383,6.769230769230769,-13.375,6.769230769230769,9.231246231665851
"{""alpha"": 0.5, ""epsilon"": 0.3, ""discount_factor"": 0.7, ""q_init"": 0, ""epsilon_decay"": 1e-05}",7.358553112409936,10,-3.3028846153846154,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615385
"{""alpha"": 0.5, ""epsilon"": 0.3, ""discount_factor"": 0.8, ""q_init"": 0, ""epsilon_decay"": 1e-05}",7.249750123852209,10,-5.3173076923076925,-13.375,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.5, ""epsilon"": 0.3, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon_decay"": 1e-05}",7.217755705274612,10,0.7259615384615384,6.769230769230769,-13.375,6.769230769230769,9.231246231665851
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.0, ""q_init"": 0, ""epsilon_decay"": 1e-05}",121.0239197646697,10,-1.0,-1.0,-1.0,-1.0,0.0
