params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""epsilon"": 0.3, ""discount_factor"": 0.8, ""q_init"": 0, ""epsilon_decay"": 1e-05}",8.541513020818911,10,-0.03598008848848465,-0.03529411764705883,-0.052173913043478286,-0.021428571428571446,0.008389630254012188
"{""alpha"": 0.5, ""epsilon"": 0.3, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon_decay"": 1e-05}",8.645499424395894,10,-0.04151662843143249,-0.03709150326797386,-0.07317073170731707,-0.03125000000000001,0.011771038177043792
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.0, ""q_init"": 0, ""epsilon_decay"": 1e-05}",88.26228501762353,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.1, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.789780085285656,10,-0.04916429389958804,-0.04630952380952383,-0.07027027027027029,-0.03529411764705883,0.009873514693427001
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.2, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.712030084693197,10,-0.03782968388219769,-0.03327205882352942,-0.05925925925925928,-0.021428571428571446,0.011441202256581637
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.3, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.454117603369468,10,-0.03903438252493981,-0.038888888888888896,-0.056000000000000015,-0.02666666666666669,0.00810324135258566
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.4, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.409831648661111,10,-0.04470835523377926,-0.043552631578947384,-0.06764705882352942,-0.03125000000000001,0.009527510060228499
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.5, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.301493647022198,10,-0.037854667305518716,-0.03709150326797386,-0.050000000000000024,-0.021428571428571446,0.00928019912602813
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.6, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.099449521857878,10,-0.03530667701863356,-0.03125000000000001,-0.052173913043478286,-0.021428571428571446,0.010645386021570027
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.7, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.375075357905644,10,-0.05649840766218147,-0.05671296296296298,-0.07659574468085102,-0.04210526315789475,0.010603169339621694
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.8, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.31061718816045,10,-0.05151985661795866,-0.04858695652173915,-0.07799999999999999,-0.03529411764705883,0.014640150727474955
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.443457669597592,10,-0.16931150793650795,-0.04761904761904764,-0.8071428571428572,-0.021428571428571446,0.26120068753009484
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.0, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",112.50233046545327,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.1, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",9.690300538783958,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.2, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",8.578203925801063,10,-0.04321760015981986,-0.044862155388471193,-0.052173913043478286,-0.03125000000000001,0.0075016718556147055
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.3, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",8.696203541801879,10,-0.03348200157255886,-0.03327205882352942,-0.04761904761904764,-0.021428571428571446,0.00826409187540511
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.4, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",8.550881894902886,10,-0.05421263984235954,-0.05644409937888201,-0.06944444444444446,-0.038888888888888896,0.011654268935590587
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",9.209913347297515,10,-0.041519630972144776,-0.04049707602339182,-0.056000000000000015,-0.021428571428571446,0.010282572037138631
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.6, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",8.97987479723497,10,-0.04349585626986007,-0.044862155388471193,-0.062068965517241406,-0.021428571428571446,0.012161319799497684
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.7, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",9.083001547849562,10,-0.04813846973572039,-0.04989648033126296,-0.060714285714285735,-0.03125000000000001,0.008826582007101019
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.8, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",9.43344445085313,10,-0.08784920038861008,-0.07612847222222222,-0.21379310344827585,-0.050000000000000024,0.044123553575191946
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",9.808712203516734,10,-0.06321853043345346,-0.0654901960784314,-0.07755102040816327,-0.038888888888888896,0.011972639166488379
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.0, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",103.56152760647501,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.1, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",9.50441717820513,10,-0.04347654389011333,-0.04500000000000002,-0.06451612903225809,-0.021428571428571446,0.011226578503378104
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.2, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",9.511839191167383,10,-0.0586739378708082,-0.05989583333333334,-0.08103448275862067,-0.02666666666666669,0.014814455649472081
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.3, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",9.7618520306537,10,-0.03866795051353876,-0.03709150326797386,-0.050000000000000024,-0.02666666666666669,0.008619452472017786
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.4, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",10.071801960609264,10,-0.04816044127605635,-0.051086956521739155,-0.07317073170731707,-0.021428571428571446,0.013983155442007853
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",10.128733031137926,10,-0.10247193944363579,-0.09181601947118043,-0.16875,-0.08791208791208789,0.024147267827537726
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.6, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",10.616485741849829,10,-0.050324415204678376,-0.04880952380952383,-0.07555555555555553,-0.03125000000000001,0.011280018572310169
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.7, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",10.30774390875058,10,-0.17530634019689748,-0.04761904761904764,-1.3375,-0.02666666666666669,0.387512137500896
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.8, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",10.77878434957529,10,-0.03995151828847483,-0.04194444444444446,-0.052173913043478286,-0.02666666666666669,0.009701266227172368
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",11.136401562229366,10,-0.10574543253015782,-0.06270114942528739,-0.55,-0.03529411764705883,0.1484988129313222
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.0, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",89.66023362333453,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.1, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",10.192039992825357,10,-0.041235457302677,-0.043552631578947384,-0.052173913043478286,-0.021428571428571446,0.008771272575255193
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.2, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",9.93776444402647,10,-0.06528240210341274,-0.06805555555555556,-0.07884615384615382,-0.03125000000000001,0.01327582505265987
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.3, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",10.380782805676517,10,-0.04441589737344214,-0.04325396825396827,-0.06333333333333337,-0.02666666666666669,0.01065943040104814
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.4, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",10.133708430683328,10,-0.04026538159123299,-0.03709150326797386,-0.06666666666666667,-0.02666666666666669,0.010988024146981728
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",10.848604683686517,10,-0.06068825085513833,-0.05988063660477456,-0.08764044943820223,-0.03529411764705883,0.015341345871490665
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.6, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",11.213225934655384,10,-0.08949449248234308,-0.09364393363728471,-0.16556291390728475,-0.04761904761904764,0.03165287976399058
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.7, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",10.858782247850286,10,-0.04428288838037123,-0.044862155388471193,-0.056000000000000015,-0.021428571428571446,0.009742196693558048
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.8, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",11.132008087690792,10,-0.07403419655557812,-0.07631944444444443,-0.08513513513513513,-0.04761904761904764,0.010335254503099177
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",10.727379393771116,10,-0.07184349631574208,-0.07604166666666665,-0.08472222222222221,-0.03125000000000001,0.014671964290356075
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.0, ""q_init"": 0, ""epsilon_decay"": 1e-05}",114.12154765977675,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.1, ""q_init"": 0, ""epsilon_decay"": 1e-05}",22.739525152355327,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.2, ""q_init"": 0, ""epsilon_decay"": 1e-05}",8.552712212997903,10,-0.04050625460710601,-0.03869969040247679,-0.056000000000000015,-0.02666666666666669,0.010454770393234803
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.3, ""q_init"": 0, ""epsilon_decay"": 1e-05}",10.021092312348173,10,-0.0417357609710551,-0.04194444444444446,-0.054166666666666675,-0.03125000000000001,0.007458921732405908
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.4, ""q_init"": 0, ""epsilon_decay"": 1e-05}",8.767874342124742,10,-0.03730847338935576,-0.03529411764705883,-0.04761904761904764,-0.021428571428571446,0.008901576984032126
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.5, ""q_init"": 0, ""epsilon_decay"": 1e-05}",8.828298937996806,10,-0.0548644061411098,-0.06066411238825034,-0.06666666666666667,-0.038888888888888896,0.011427102955438112
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.6, ""q_init"": 0, ""epsilon_decay"": 1e-05}",8.816731153807723,10,-0.09329651712236851,-0.04049707602339182,-0.5714285714285714,-0.021428571428571446,0.15974901703861993
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.7, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.830082638881777,10,-0.07803316193673897,-0.0805521091811414,-0.09333333333333332,-0.056000000000000015,0.011503838546142895
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.8, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.63033342367089,10,-0.05026920046645113,-0.051086956521739155,-0.07027027027027029,-0.02666666666666669,0.014530795368640352
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.950313559998449,10,-0.07210955262836068,-0.07474200206398349,-0.08624999999999998,-0.054166666666666675,0.009966959200060329
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.0, ""q_init"": 0, ""epsilon_decay"": 1e-05}",104.73099262262895,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.1, ""q_init"": 0, ""epsilon_decay"": 1e-05}",10.383544677855298,10,-0.03879712762297903,-0.03709150326797386,-0.06333333333333337,-0.02666666666666669,0.009680238266045556
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.2, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.641004814214739,10,-0.43857582755215585,-0.3789285714285714,-0.9249999999999999,-0.16149068322981366,0.23466482077836348
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.3, ""q_init"": 0, ""epsilon_decay"": 1e-05}",12.058217784544468,10,-0.09688667603573829,-0.06805555555555556,-0.38285714285714284,-0.050000000000000024,0.0957573904028708
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.4, ""q_init"": 0, ""epsilon_decay"": 1e-05}",11.23526718377525,10,-0.05441037058651197,-0.05317028985507248,-0.07884615384615382,-0.03125000000000001,0.014114601209835114
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.5, ""q_init"": 0, ""epsilon_decay"": 1e-05}",11.004512387930845,10,-0.041890219207438906,-0.043552631578947384,-0.054166666666666675,-0.021428571428571446,0.00944209216573868
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.6, ""q_init"": 0, ""epsilon_decay"": 1e-05}",10.997262226548628,10,-0.04567945946494541,-0.04325396825396827,-0.06764705882352942,-0.03125000000000001,0.011986362281227998
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.7, ""q_init"": 0, ""epsilon_decay"": 1e-05}",11.085382186062816,10,-0.056477350034660104,-0.05644409937888201,-0.07999999999999996,-0.02666666666666669,0.013392841612645763
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.8, ""q_init"": 0, ""epsilon_decay"": 1e-05}",10.162005472386227,10,-0.044491661846925025,-0.04500000000000002,-0.08035714285714286,-0.021428571428571446,0.01641600474324714
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon_decay"": 1e-05}",11.06088997785264,10,-0.04868165808997853,-0.043552631578947384,-0.0725,-0.02666666666666669,0.015626317185273665
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.0, ""q_init"": 0, ""epsilon_decay"": 1e-05}",88.27720647552542,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.1, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.552790435096995,10,-0.049313395668658846,-0.04761904761904764,-0.07884615384615382,-0.038888888888888896,0.0109102051597697
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.2, ""q_init"": 0, ""epsilon_decay"": 1e-05}",10.42059192795341,10,-0.09010317712797038,-0.091570757486788,-0.09834834834834835,-0.07884615384615382,0.006458356673684207
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.3, ""q_init"": 0, ""epsilon_decay"": 1e-05}",11.766844022764872,10,-0.11574164432765528,-0.06916282642089094,-0.6210526315789474,-0.021428571428571446,0.16922438753281335
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.4, ""q_init"": 0, ""epsilon_decay"": 1e-05}",10.814931650478684,10,-0.05559158306001063,-0.05603448275862072,-0.0760869565217391,-0.03529411764705883,0.01219420868387788
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.5, ""q_init"": 0, ""epsilon_decay"": 1e-05}",10.792897907519546,10,-0.07359811987477329,-0.07746655518394646,-0.08196721311475406,-0.060714285714285735,0.007793858719430058
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.6, ""q_init"": 0, ""epsilon_decay"": 1e-05}",11.01135405613195,10,-0.11659867085682643,-0.08613665187064043,-0.40937500000000004,-0.07179487179487182,0.09785032298236093
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.7, ""q_init"": 0, ""epsilon_decay"": 1e-05}",12.984886147340603,10,-0.15887994086523502,-0.04761904761904764,-1.2000000000000002,-0.03125000000000001,0.34714509505716523
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.8, ""q_init"": 0, ""epsilon_decay"": 1e-05}",11.597129327993116,10,-0.03516830065359479,-0.03327205882352942,-0.04500000000000002,-0.02666666666666669,0.00742553058180871
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon_decay"": 1e-05}",11.540295047434938,10,-0.07871860106171702,-0.08004535147392289,-0.08921568627450978,-0.05925925925925928,0.00867131755776227
